customer_id,first_name,last_name,email,city,state,signup_date,customer_segment
24475,CustFN_4474,CustLN_4474,customer4474@example.com,Chennai,Tamil Nadu,2021-02-10,High
24476,CustFN_4475,CustLN_4475,customer4475@example.com,Kolkata,Karnataka,2020-02-05,Medium
24477,CustFN_4476,CustLN_4476,customer4476@example.com,Mumbai,Delhi,2022-02-19,Low
24478,CustFN_4477,CustLN_4477,customer4477@example.com,Delhi,Karnataka,2024-01-22,High
24479,CustFN_4478,CustLN_4478,customer4478@example.com,Delhi,Tamil Nadu,2023-05-07,High
24480,CustFN_4479,CustLN_4479,customer4479@example.com,Pune,Delhi,2023-09-08,Medium
24481,CustFN_4480,CustLN_4480,customer4480@example.com,Kolkata,Tamil Nadu,2022-07-20,Low
24482,CustFN_4481,CustLN_4481,customer4481@example.com,Mumbai,Maharashtra,2021-12-23,Medium
24483,CustFN_4482,CustLN_4482,customer4482@example.com,Bengaluru,Delhi,2024-01-25,Medium
24484,CustFN_4483,CustLN_4483,customer4483@example.com,Bengaluru,Karnataka,2021-11-01,Medium
24485,CustFN_4484,CustLN_4484,customer4484@example.com,Hyderabad,Maharashtra,2023-10-07,Medium
24486,CustFN_4485,CustLN_4485,customer4485@example.com,Delhi,Telangana,2023-02-16,Medium
24487,CustFN_4486,CustLN_4486,customer4486@example.com,Delhi,Karnataka,2021-05-11,Low
24488,CustFN_4487,CustLN_4487,customer4487@example.com,Mumbai,Tamil Nadu,2022-01-24,Medium
24489,CustFN_4488,CustLN_4488,customer4488@example.com,Chennai,Karnataka,2021-07-30,Medium
24490,CustFN_4489,CustLN_4489,customer4489@example.com,Bengaluru,Telangana,2020-07-23,High
24491,CustFN_4490,CustLN_4490,customer4490@example.com,Hyderabad,Karnataka,2021-06-19,Low
24492,CustFN_4491,CustLN_4491,customer4491@example.com,Mumbai,Maharashtra,2023-08-26,Medium
24493,CustFN_4492,CustLN_4492,customer4492@example.com,Delhi,West Bengal,2023-02-02,Low
24494,CustFN_4493,CustLN_4493,customer4493@example.com,Bengaluru,Karnataka,2021-02-20,Low
24495,CustFN_4494,CustLN_4494,customer4494@example.com,Kolkata,Delhi,2021-07-05,High
24496,CustFN_4495,CustLN_4495,customer4495@example.com,Hyderabad,Telangana,2022-07-13,Low
24497,CustFN_4496,CustLN_4496,customer4496@example.com,Pune,Karnataka,2021-09-16,Medium
24498,CustFN_4497,CustLN_4497,customer4497@example.com,Bengaluru,Telangana,2022-01-24,Medium
24499,CustFN_4498,CustLN_4498,customer4498@example.com,Hyderabad,West Bengal,2022-11-13,Low
24500,CustFN_4499,CustLN_4499,customer4499@example.com,Mumbai,Maharashtra,2021-12-01,Low
24501,CustFN_4500,CustLN_4500,customer4500@example.com,Pune,Delhi,2020-10-13,Low
24502,CustFN_4501,CustLN_4501,customer4501@example.com,Hyderabad,Tamil Nadu,2022-02-19,Medium
24503,CustFN_4502,CustLN_4502,customer4502@example.com,Hyderabad,Karnataka,2021-06-18,Low
24504,CustFN_4503,CustLN_4503,customer4503@example.com,Delhi,Maharashtra,2021-03-12,Low
24505,CustFN_4504,CustLN_4504,customer4504@example.com,Chennai,Telangana,2021-05-07,Medium
24506,CustFN_4505,CustLN_4505,customer4505@example.com,Bengaluru,West Bengal,2021-10-20,Low
24507,CustFN_4506,CustLN_4506,customer4506@example.com,Delhi,Telangana,2023-08-22,Low
24508,CustFN_4507,CustLN_4507,customer4507@example.com,Kolkata,West Bengal,2023-01-06,Medium
24509,CustFN_4508,CustLN_4508,customer4508@example.com,Pune,West Bengal,2022-09-28,Low
24510,CustFN_4509,CustLN_4509,customer4509@example.com,Chennai,Maharashtra,2021-12-07,Low
24511,CustFN_4510,CustLN_4510,customer4510@example.com,Hyderabad,Karnataka,2020-01-03,Low
24512,CustFN_4511,CustLN_4511,customer4511@example.com,Delhi,Tamil Nadu,2021-05-25,High
24513,CustFN_4512,CustLN_4512,customer4512@example.com,Chennai,Karnataka,2023-05-04,Medium
24514,CustFN_4513,CustLN_4513,customer4513@example.com,Kolkata,Delhi,2021-08-05,Low
24515,CustFN_4514,CustLN_4514,customer4514@example.com,Bengaluru,Karnataka,2022-04-25,Medium
24516,CustFN_4515,CustLN_4515,customer4515@example.com,Kolkata,West Bengal,2020-11-03,Low
24517,CustFN_4516,CustLN_4516,customer4516@example.com,Pune,West Bengal,2023-10-05,Medium
24518,CustFN_4517,CustLN_4517,customer4517@example.com,Mumbai,Delhi,2023-10-16,Medium
24519,CustFN_4518,CustLN_4518,customer4518@example.com,Delhi,Telangana,2020-08-07,High
24520,CustFN_4519,CustLN_4519,customer4519@example.com,Pune,West Bengal,2022-12-22,Low
24521,CustFN_4520,CustLN_4520,customer4520@example.com,Mumbai,Delhi,2020-04-22,Medium
24522,CustFN_4521,CustLN_4521,customer4521@example.com,Delhi,West Bengal,2022-06-16,Medium
24523,CustFN_4522,CustLN_4522,customer4522@example.com,Pune,Tamil Nadu,2020-09-24,Medium
24524,CustFN_4523,CustLN_4523,customer4523@example.com,Kolkata,West Bengal,2020-08-06,Medium
24525,CustFN_4524,CustLN_4524,customer4524@example.com,Pune,Maharashtra,2020-01-07,Medium
24526,CustFN_4525,CustLN_4525,customer4525@example.com,Chennai,Delhi,2023-11-12,Low
24527,CustFN_4526,CustLN_4526,customer4526@example.com,Kolkata,Karnataka,2023-05-28,Low
24528,CustFN_4527,CustLN_4527,customer4527@example.com,Delhi,Delhi,2020-04-26,High
24529,CustFN_4528,CustLN_4528,customer4528@example.com,Pune,Telangana,2022-06-18,Medium
24530,CustFN_4529,CustLN_4529,customer4529@example.com,Hyderabad,West Bengal,2020-12-15,Medium
24531,CustFN_4530,CustLN_4530,customer4530@example.com,Delhi,Delhi,2021-01-31,Medium
24532,CustFN_4531,CustLN_4531,customer4531@example.com,Pune,Tamil Nadu,2023-08-04,Low
24533,CustFN_4532,CustLN_4532,customer4532@example.com,Chennai,Delhi,2020-06-20,Medium
24534,CustFN_4533,CustLN_4533,customer4533@example.com,Mumbai,Tamil Nadu,2022-06-21,High
24535,CustFN_4534,CustLN_4534,customer4534@example.com,Mumbai,West Bengal,2021-08-24,Medium
24536,CustFN_4535,CustLN_4535,customer4535@example.com,Hyderabad,Karnataka,2020-10-13,Medium
24537,CustFN_4536,CustLN_4536,customer4536@example.com,Delhi,West Bengal,2021-11-08,High
24538,CustFN_4537,CustLN_4537,customer4537@example.com,Chennai,Telangana,2023-11-11,High
24539,CustFN_4538,CustLN_4538,customer4538@example.com,Pune,Maharashtra,2023-03-18,High
24540,CustFN_4539,CustLN_4539,customer4539@example.com,Pune,Karnataka,2020-07-17,Medium
24541,CustFN_4540,CustLN_4540,customer4540@example.com,Mumbai,Karnataka,2023-06-28,Medium
24542,CustFN_4541,CustLN_4541,customer4541@example.com,Chennai,Maharashtra,2023-11-07,Low
24543,CustFN_4542,CustLN_4542,customer4542@example.com,Kolkata,Delhi,2021-02-19,Medium
24544,CustFN_4543,CustLN_4543,customer4543@example.com,Hyderabad,West Bengal,2021-05-15,Low
24545,CustFN_4544,CustLN_4544,customer4544@example.com,Mumbai,Delhi,2020-07-08,Low
24546,CustFN_4545,CustLN_4545,customer4545@example.com,Mumbai,Delhi,2021-06-01,Medium
24547,CustFN_4546,CustLN_4546,customer4546@example.com,Hyderabad,West Bengal,2022-10-06,Low
24548,CustFN_4547,CustLN_4547,customer4547@example.com,Delhi,Telangana,2021-02-12,Medium
24549,CustFN_4548,CustLN_4548,customer4548@example.com,Pune,Karnataka,2020-01-11,Medium
24550,CustFN_4549,CustLN_4549,customer4549@example.com,Delhi,Tamil Nadu,2021-05-22,Medium
24551,CustFN_4550,CustLN_4550,customer4550@example.com,Chennai,Maharashtra,2021-11-10,Low
24552,CustFN_4551,CustLN_4551,customer4551@example.com,Kolkata,Karnataka,2022-04-29,Medium
24553,CustFN_4552,CustLN_4552,customer4552@example.com,Bengaluru,Delhi,2022-10-22,Medium
24554,CustFN_4553,CustLN_4553,customer4553@example.com,Bengaluru,Maharashtra,2020-04-02,Medium
24555,CustFN_4554,CustLN_4554,customer4554@example.com,Bengaluru,Tamil Nadu,2021-12-05,Medium
24556,CustFN_4555,CustLN_4555,customer4555@example.com,Hyderabad,Karnataka,2021-02-03,Medium
24557,CustFN_4556,CustLN_4556,customer4556@example.com,Mumbai,Karnataka,2023-11-22,Low
24558,CustFN_4557,CustLN_4557,customer4557@example.com,Kolkata,Telangana,2021-06-23,Medium
24559,CustFN_4558,CustLN_4558,customer4558@example.com,Delhi,Karnataka,2020-05-30,High
24560,CustFN_4559,CustLN_4559,customer4559@example.com,Pune,Karnataka,2020-03-03,High
24561,CustFN_4560,CustLN_4560,customer4560@example.com,Bengaluru,Tamil Nadu,2021-02-02,Medium
24562,CustFN_4561,CustLN_4561,customer4561@example.com,Delhi,Tamil Nadu,2020-09-25,High
24563,CustFN_4562,CustLN_4562,customer4562@example.com,Bengaluru,Maharashtra,2022-09-01,Low
24564,CustFN_4563,CustLN_4563,customer4563@example.com,Kolkata,Delhi,2023-06-24,Low
24565,CustFN_4564,CustLN_4564,customer4564@example.com,Bengaluru,Tamil Nadu,2021-04-13,Low
24566,CustFN_4565,CustLN_4565,customer4565@example.com,Pune,Maharashtra,2022-05-16,Low
24567,CustFN_4566,CustLN_4566,customer4566@example.com,Chennai,Karnataka,2022-12-31,Medium
24568,CustFN_4567,CustLN_4567,customer4567@example.com,Chennai,Maharashtra,2021-08-20,Low
24569,CustFN_4568,CustLN_4568,customer4568@example.com,Kolkata,Maharashtra,2020-04-09,Low
24570,CustFN_4569,CustLN_4569,customer4569@example.com,Chennai,Maharashtra,2020-12-09,Low
24571,CustFN_4570,CustLN_4570,customer4570@example.com,Hyderabad,West Bengal,2023-08-17,Low
24572,CustFN_4571,CustLN_4571,customer4571@example.com,Mumbai,Maharashtra,2023-05-21,Low
24573,CustFN_4572,CustLN_4572,customer4572@example.com,Hyderabad,Tamil Nadu,2020-05-09,High
24574,CustFN_4573,CustLN_4573,customer4573@example.com,Delhi,West Bengal,2020-12-01,Medium
24575,CustFN_4574,CustLN_4574,customer4574@example.com,Hyderabad,Delhi,2023-02-27,Medium
24576,CustFN_4575,CustLN_4575,customer4575@example.com,Delhi,Maharashtra,2021-12-29,Medium
24577,CustFN_4576,CustLN_4576,customer4576@example.com,Delhi,Telangana,2023-02-13,Low
24578,CustFN_4577,CustLN_4577,customer4577@example.com,Mumbai,Karnataka,2020-11-12,Low
24579,CustFN_4578,CustLN_4578,customer4578@example.com,Pune,Karnataka,2023-11-30,Medium
24580,CustFN_4579,CustLN_4579,customer4579@example.com,Kolkata,West Bengal,2023-03-21,High
24581,CustFN_4580,CustLN_4580,customer4580@example.com,Mumbai,Karnataka,2020-10-23,Medium
24582,CustFN_4581,CustLN_4581,customer4581@example.com,Kolkata,Karnataka,2022-04-17,Medium
24583,CustFN_4582,CustLN_4582,customer4582@example.com,Chennai,West Bengal,2020-06-18,Medium
24584,CustFN_4583,CustLN_4583,customer4583@example.com,Chennai,Karnataka,2021-06-26,Medium
24585,CustFN_4584,CustLN_4584,customer4584@example.com,Hyderabad,Maharashtra,2022-09-16,High
24586,CustFN_4585,CustLN_4585,customer4585@example.com,Delhi,Delhi,2021-05-10,High
24587,CustFN_4586,CustLN_4586,customer4586@example.com,Bengaluru,West Bengal,2022-09-12,Medium
24588,CustFN_4587,CustLN_4587,customer4587@example.com,Bengaluru,Telangana,2021-01-02,Low
24589,CustFN_4588,CustLN_4588,customer4588@example.com,Kolkata,West Bengal,2022-12-17,High
24590,CustFN_4589,CustLN_4589,customer4589@example.com,Delhi,Tamil Nadu,2021-06-23,Low
24591,CustFN_4590,CustLN_4590,customer4590@example.com,Kolkata,Telangana,2023-03-31,Medium
24592,CustFN_4591,CustLN_4591,customer4591@example.com,Mumbai,Tamil Nadu,2020-07-24,High
24593,CustFN_4592,CustLN_4592,customer4592@example.com,Pune,West Bengal,2021-06-26,Medium
24594,CustFN_4593,CustLN_4593,customer4593@example.com,Mumbai,Tamil Nadu,2021-11-26,Low
24595,CustFN_4594,CustLN_4594,customer4594@example.com,Delhi,Telangana,2021-09-27,Medium
24596,CustFN_4595,CustLN_4595,customer4595@example.com,Delhi,Maharashtra,2021-10-11,Low
24597,CustFN_4596,CustLN_4596,customer4596@example.com,Pune,West Bengal,2021-10-29,Low
24598,CustFN_4597,CustLN_4597,customer4597@example.com,Kolkata,West Bengal,2024-01-23,Low
24599,CustFN_4598,CustLN_4598,customer4598@example.com,Hyderabad,Karnataka,2020-10-16,High
24600,CustFN_4599,CustLN_4599,customer4599@example.com,Hyderabad,West Bengal,2023-02-26,Low
24601,CustFN_4600,CustLN_4600,customer4600@example.com,Pune,West Bengal,2022-04-07,Low
24602,CustFN_4601,CustLN_4601,customer4601@example.com,Hyderabad,Maharashtra,2021-09-12,Low
24603,CustFN_4602,CustLN_4602,customer4602@example.com,Bengaluru,Karnataka,2022-08-08,Low
24604,CustFN_4603,CustLN_4603,customer4603@example.com,Hyderabad,Delhi,2023-07-04,Medium
24605,CustFN_4604,CustLN_4604,customer4604@example.com,Hyderabad,Tamil Nadu,2021-11-30,Medium
24606,CustFN_4605,CustLN_4605,customer4605@example.com,Hyderabad,Telangana,2023-07-21,Low
24607,CustFN_4606,CustLN_4606,customer4606@example.com,Bengaluru,Delhi,2020-05-20,Medium
24608,CustFN_4607,CustLN_4607,customer4607@example.com,Kolkata,Karnataka,2022-09-06,Low
24609,CustFN_4608,CustLN_4608,customer4608@example.com,Hyderabad,Maharashtra,2021-05-14,Low
24610,CustFN_4609,CustLN_4609,customer4609@example.com,Chennai,Telangana,2021-08-03,Low
24611,CustFN_4610,CustLN_4610,customer4610@example.com,Bengaluru,Tamil Nadu,2022-05-06,Low
24612,CustFN_4611,CustLN_4611,customer4611@example.com,Pune,West Bengal,2021-12-20,Medium
24613,CustFN_4612,CustLN_4612,customer4612@example.com,Mumbai,West Bengal,2021-07-26,Low
24614,CustFN_4613,CustLN_4613,customer4613@example.com,Pune,Delhi,2021-04-07,Medium
24615,CustFN_4614,CustLN_4614,customer4614@example.com,Mumbai,Tamil Nadu,2022-07-16,High
24616,CustFN_4615,CustLN_4615,customer4615@example.com,Pune,Karnataka,2022-01-28,Medium
24617,CustFN_4616,CustLN_4616,customer4616@example.com,Chennai,Tamil Nadu,2021-04-29,Medium
24618,CustFN_4617,CustLN_4617,customer4617@example.com,Mumbai,Maharashtra,2020-11-03,Low
24619,CustFN_4618,CustLN_4618,customer4618@example.com,Mumbai,Delhi,2023-03-07,Medium
24620,CustFN_4619,CustLN_4619,customer4619@example.com,Delhi,Delhi,2023-04-14,Low
24621,CustFN_4620,CustLN_4620,customer4620@example.com,Mumbai,Maharashtra,2020-11-16,High
24622,CustFN_4621,CustLN_4621,customer4621@example.com,Mumbai,Tamil Nadu,2021-01-27,Low
24623,CustFN_4622,CustLN_4622,customer4622@example.com,Delhi,Maharashtra,2020-12-24,Low
24624,CustFN_4623,CustLN_4623,customer4623@example.com,Hyderabad,Telangana,2023-08-19,Low
24625,CustFN_4624,CustLN_4624,customer4624@example.com,Hyderabad,Maharashtra,2023-03-07,Medium
24626,CustFN_4625,CustLN_4625,customer4625@example.com,Delhi,Tamil Nadu,2020-04-21,Low
24627,CustFN_4626,CustLN_4626,customer4626@example.com,Bengaluru,Maharashtra,2023-06-02,Medium
24628,CustFN_4627,CustLN_4627,customer4627@example.com,Mumbai,Karnataka,2020-02-25,Low
24629,CustFN_4628,CustLN_4628,customer4628@example.com,Mumbai,West Bengal,2021-01-14,Medium
24630,CustFN_4629,CustLN_4629,customer4629@example.com,Delhi,Maharashtra,2023-10-10,Medium
24631,CustFN_4630,CustLN_4630,customer4630@example.com,Delhi,West Bengal,2023-07-20,High
24632,CustFN_4631,CustLN_4631,customer4631@example.com,Bengaluru,Maharashtra,2023-03-18,Medium
24633,CustFN_4632,CustLN_4632,customer4632@example.com,Chennai,Tamil Nadu,2021-11-17,Low
24634,CustFN_4633,CustLN_4633,customer4633@example.com,Hyderabad,Telangana,2021-04-27,Medium
24635,CustFN_4634,CustLN_4634,customer4634@example.com,Pune,Telangana,2023-08-15,Low
24636,CustFN_4635,CustLN_4635,customer4635@example.com,Chennai,West Bengal,2022-09-12,Medium
24637,CustFN_4636,CustLN_4636,customer4636@example.com,Kolkata,Tamil Nadu,2021-03-19,Low
24638,CustFN_4637,CustLN_4637,customer4637@example.com,Hyderabad,Tamil Nadu,2021-11-25,Medium
24639,CustFN_4638,CustLN_4638,customer4638@example.com,Mumbai,Tamil Nadu,2023-08-15,High
24640,CustFN_4639,CustLN_4639,customer4639@example.com,Kolkata,Karnataka,2023-09-17,Low
24641,CustFN_4640,CustLN_4640,customer4640@example.com,Chennai,Delhi,2022-09-15,Low
24642,CustFN_4641,CustLN_4641,customer4641@example.com,Delhi,Maharashtra,2023-01-03,Medium
24643,CustFN_4642,CustLN_4642,customer4642@example.com,Bengaluru,Tamil Nadu,2020-02-28,Medium
24644,CustFN_4643,CustLN_4643,customer4643@example.com,Hyderabad,Tamil Nadu,2022-06-25,Medium
24645,CustFN_4644,CustLN_4644,customer4644@example.com,Bengaluru,Tamil Nadu,2022-10-30,Medium
24646,CustFN_4645,CustLN_4645,customer4645@example.com,Kolkata,Telangana,2020-01-31,Low
24647,CustFN_4646,CustLN_4646,customer4646@example.com,Hyderabad,Tamil Nadu,2023-06-19,Medium
24648,CustFN_4647,CustLN_4647,customer4647@example.com,Chennai,Maharashtra,2023-10-24,Medium
24649,CustFN_4648,CustLN_4648,customer4648@example.com,Mumbai,Tamil Nadu,2020-12-22,Medium
24650,CustFN_4649,CustLN_4649,customer4649@example.com,Pune,Maharashtra,2023-06-22,High
24651,CustFN_4650,CustLN_4650,customer4650@example.com,Bengaluru,Karnataka,2022-09-25,Low
24652,CustFN_4651,CustLN_4651,customer4651@example.com,Bengaluru,Delhi,2022-05-21,Low
24653,CustFN_4652,CustLN_4652,customer4652@example.com,Pune,Telangana,2023-06-18,High
24654,CustFN_4653,CustLN_4653,customer4653@example.com,Bengaluru,Maharashtra,2021-03-04,Medium
24655,CustFN_4654,CustLN_4654,customer4654@example.com,Bengaluru,West Bengal,2023-04-01,High
24656,CustFN_4655,CustLN_4655,customer4655@example.com,Hyderabad,Karnataka,2021-04-16,Low
24657,CustFN_4656,CustLN_4656,customer4656@example.com,Hyderabad,Delhi,2023-03-27,Medium
24658,CustFN_4657,CustLN_4657,customer4657@example.com,Pune,Delhi,2021-11-07,Medium
24659,CustFN_4658,CustLN_4658,customer4658@example.com,Kolkata,Delhi,2020-06-24,Medium
24660,CustFN_4659,CustLN_4659,customer4659@example.com,Mumbai,Maharashtra,2021-07-26,Low
24661,CustFN_4660,CustLN_4660,customer4660@example.com,Chennai,Karnataka,2020-12-16,Low
24662,CustFN_4661,CustLN_4661,customer4661@example.com,Chennai,Tamil Nadu,2020-05-30,Medium
24663,CustFN_4662,CustLN_4662,customer4662@example.com,Kolkata,West Bengal,2020-06-14,Medium
24664,CustFN_4663,CustLN_4663,customer4663@example.com,Bengaluru,Karnataka,2023-03-16,Low
24665,CustFN_4664,CustLN_4664,customer4664@example.com,Mumbai,Karnataka,2023-08-15,Medium
24666,CustFN_4665,CustLN_4665,customer4665@example.com,Pune,Karnataka,2023-10-22,Medium
24667,CustFN_4666,CustLN_4666,customer4666@example.com,Kolkata,Maharashtra,2023-07-04,Low
24668,CustFN_4667,CustLN_4667,customer4667@example.com,Pune,West Bengal,2023-05-30,Low
24669,CustFN_4668,CustLN_4668,customer4668@example.com,Hyderabad,Maharashtra,2020-04-13,Low
24670,CustFN_4669,CustLN_4669,customer4669@example.com,Bengaluru,West Bengal,2023-03-31,High
24671,CustFN_4670,CustLN_4670,customer4670@example.com,Delhi,West Bengal,2023-03-20,Medium
24672,CustFN_4671,CustLN_4671,customer4671@example.com,Pune,Maharashtra,2020-07-15,Medium
24673,CustFN_4672,CustLN_4672,customer4672@example.com,Kolkata,West Bengal,2022-09-20,Low
24674,CustFN_4673,CustLN_4673,customer4673@example.com,Bengaluru,Karnataka,2021-11-09,Low
24675,CustFN_4674,CustLN_4674,customer4674@example.com,Mumbai,Maharashtra,2023-09-12,Low
24676,CustFN_4675,CustLN_4675,customer4675@example.com,Kolkata,West Bengal,2022-11-09,Low
24677,CustFN_4676,CustLN_4676,customer4676@example.com,Hyderabad,Delhi,2023-11-27,Low
24678,CustFN_4677,CustLN_4677,customer4677@example.com,Chennai,Maharashtra,2020-06-06,Medium
24679,CustFN_4678,CustLN_4678,customer4678@example.com,Mumbai,Telangana,2020-03-01,Medium
24680,CustFN_4679,CustLN_4679,customer4679@example.com,Pune,Maharashtra,2023-12-31,Medium
24681,CustFN_4680,CustLN_4680,customer4680@example.com,Pune,Maharashtra,2020-04-30,Medium
24682,CustFN_4681,CustLN_4681,customer4681@example.com,Mumbai,Maharashtra,2021-08-02,Medium
24683,CustFN_4682,CustLN_4682,customer4682@example.com,Pune,West Bengal,2022-09-01,Low
24684,CustFN_4683,CustLN_4683,customer4683@example.com,Kolkata,Maharashtra,2023-08-13,High
24685,CustFN_4684,CustLN_4684,customer4684@example.com,Bengaluru,Telangana,2021-01-16,Low
24686,CustFN_4685,CustLN_4685,customer4685@example.com,Pune,Tamil Nadu,2020-02-13,Low
24687,CustFN_4686,CustLN_4686,customer4686@example.com,Hyderabad,Maharashtra,2022-02-20,High
24688,CustFN_4687,CustLN_4687,customer4687@example.com,Bengaluru,Delhi,2021-12-07,High
24689,CustFN_4688,CustLN_4688,customer4688@example.com,Kolkata,Telangana,2021-04-05,Medium
24690,CustFN_4689,CustLN_4689,customer4689@example.com,Delhi,Tamil Nadu,2023-08-03,Medium
24691,CustFN_4690,CustLN_4690,customer4690@example.com,Pune,West Bengal,2023-01-28,Medium
24692,CustFN_4691,CustLN_4691,customer4691@example.com,Pune,Maharashtra,2023-07-11,Low
24693,CustFN_4692,CustLN_4692,customer4692@example.com,Hyderabad,Tamil Nadu,2020-08-30,Medium
24694,CustFN_4693,CustLN_4693,customer4693@example.com,Kolkata,Delhi,2022-11-04,Medium
24695,CustFN_4694,CustLN_4694,customer4694@example.com,Hyderabad,Telangana,2024-01-02,Medium
24696,CustFN_4695,CustLN_4695,customer4695@example.com,Chennai,Telangana,2022-07-06,Medium
24697,CustFN_4696,CustLN_4696,customer4696@example.com,Kolkata,West Bengal,2020-09-14,High
24698,CustFN_4697,CustLN_4697,customer4697@example.com,Mumbai,West Bengal,2024-02-02,Medium
24699,CustFN_4698,CustLN_4698,customer4698@example.com,Mumbai,West Bengal,2022-03-03,Low
24700,CustFN_4699,CustLN_4699,customer4699@example.com,Mumbai,Tamil Nadu,2023-06-14,Medium
24701,CustFN_4700,CustLN_4700,customer4700@example.com,Hyderabad,Maharashtra,2020-08-12,Low
24702,CustFN_4701,CustLN_4701,customer4701@example.com,Mumbai,Karnataka,2022-09-26,Medium
24703,CustFN_4702,CustLN_4702,customer4702@example.com,Kolkata,Telangana,2023-09-30,High
24704,CustFN_4703,CustLN_4703,customer4703@example.com,Mumbai,Karnataka,2022-03-09,Medium
24705,CustFN_4704,CustLN_4704,customer4704@example.com,Delhi,Telangana,2021-03-08,Low
24706,CustFN_4705,CustLN_4705,customer4705@example.com,Mumbai,West Bengal,2020-07-10,Low
24707,CustFN_4706,CustLN_4706,customer4706@example.com,Pune,Maharashtra,2021-03-19,Medium
24708,CustFN_4707,CustLN_4707,customer4707@example.com,Chennai,Maharashtra,2021-06-16,Low
24709,CustFN_4708,CustLN_4708,customer4708@example.com,Hyderabad,Telangana,2022-11-30,Medium
24710,CustFN_4709,CustLN_4709,customer4709@example.com,Bengaluru,Tamil Nadu,2020-09-24,High
24711,CustFN_4710,CustLN_4710,customer4710@example.com,Chennai,West Bengal,2020-06-08,High
24712,CustFN_4711,CustLN_4711,customer4711@example.com,Delhi,Maharashtra,2021-08-03,Medium
24713,CustFN_4712,CustLN_4712,customer4712@example.com,Hyderabad,Maharashtra,2021-11-18,Medium
24714,CustFN_4713,CustLN_4713,customer4713@example.com,Kolkata,Delhi,2022-07-31,High
24715,CustFN_4714,CustLN_4714,customer4714@example.com,Hyderabad,Maharashtra,2022-11-27,Low
24716,CustFN_4715,CustLN_4715,customer4715@example.com,Pune,Delhi,2023-08-26,Low
24717,CustFN_4716,CustLN_4716,customer4716@example.com,Kolkata,Maharashtra,2021-03-09,Low
24718,CustFN_4717,CustLN_4717,customer4717@example.com,Chennai,Maharashtra,2022-03-03,Medium
24719,CustFN_4718,CustLN_4718,customer4718@example.com,Chennai,Tamil Nadu,2021-07-03,Low
24720,CustFN_4719,CustLN_4719,customer4719@example.com,Mumbai,Tamil Nadu,2020-01-03,Medium
24721,CustFN_4720,CustLN_4720,customer4720@example.com,Kolkata,West Bengal,2022-05-19,Low
24722,CustFN_4721,CustLN_4721,customer4721@example.com,Pune,Maharashtra,2023-05-08,Low
24723,CustFN_4722,CustLN_4722,customer4722@example.com,Mumbai,West Bengal,2020-02-24,Medium
24724,CustFN_4723,CustLN_4723,customer4723@example.com,Mumbai,West Bengal,2020-01-06,Medium
24725,CustFN_4724,CustLN_4724,customer4724@example.com,Hyderabad,West Bengal,2022-12-27,Medium
24726,CustFN_4725,CustLN_4725,customer4725@example.com,Chennai,West Bengal,2022-10-22,Low
24727,CustFN_4726,CustLN_4726,customer4726@example.com,Mumbai,Telangana,2021-08-31,Medium
24728,CustFN_4727,CustLN_4727,customer4727@example.com,Delhi,Telangana,2022-09-19,Low
24729,CustFN_4728,CustLN_4728,customer4728@example.com,Delhi,Maharashtra,2023-12-01,Medium
24730,CustFN_4729,CustLN_4729,customer4729@example.com,Chennai,Telangana,2021-01-06,Medium
24731,CustFN_4730,CustLN_4730,customer4730@example.com,Delhi,Maharashtra,2021-01-03,Low
24732,CustFN_4731,CustLN_4731,customer4731@example.com,Hyderabad,Tamil Nadu,2020-10-06,High
24733,CustFN_4732,CustLN_4732,customer4732@example.com,Pune,Karnataka,2022-12-21,Medium
24734,CustFN_4733,CustLN_4733,customer4733@example.com,Bengaluru,Delhi,2021-06-13,High
24735,CustFN_4734,CustLN_4734,customer4734@example.com,Mumbai,Telangana,2024-01-23,Low
24736,CustFN_4735,CustLN_4735,customer4735@example.com,Bengaluru,Telangana,2022-12-07,High
24737,CustFN_4736,CustLN_4736,customer4736@example.com,Pune,Tamil Nadu,2021-07-05,High
24738,CustFN_4737,CustLN_4737,customer4737@example.com,Pune,Telangana,2020-08-11,Low
24739,CustFN_4738,CustLN_4738,customer4738@example.com,Hyderabad,Maharashtra,2022-06-07,Medium
24740,CustFN_4739,CustLN_4739,customer4739@example.com,Delhi,Maharashtra,2021-03-18,Medium
24741,CustFN_4740,CustLN_4740,customer4740@example.com,Delhi,Karnataka,2023-09-20,Medium
24742,CustFN_4741,CustLN_4741,customer4741@example.com,Pune,Karnataka,2021-10-24,Medium
24743,CustFN_4742,CustLN_4742,customer4742@example.com,Hyderabad,Karnataka,2021-03-14,Medium
24744,CustFN_4743,CustLN_4743,customer4743@example.com,Hyderabad,Maharashtra,2022-06-01,Low
24745,CustFN_4744,CustLN_4744,customer4744@example.com,Chennai,West Bengal,2020-07-24,Low
24746,CustFN_4745,CustLN_4745,customer4745@example.com,Kolkata,West Bengal,2022-04-22,Medium
24747,CustFN_4746,CustLN_4746,customer4746@example.com,Mumbai,Karnataka,2020-03-25,Medium
24748,CustFN_4747,CustLN_4747,customer4747@example.com,Kolkata,Karnataka,2022-06-29,High
24749,CustFN_4748,CustLN_4748,customer4748@example.com,Delhi,Maharashtra,2022-03-06,Medium
24750,CustFN_4749,CustLN_4749,customer4749@example.com,Pune,Tamil Nadu,2022-02-20,Low
